Transaction,Project,Branch,Manager,Type,Cost,Document type
5-Mar-12,P1232,1050,RREID,PY,72,TS
5-Mar-12,P1232,1050,RREID,PY,192,TS
5-Mar-12,P1232,1050,RREID,PY,384,TS
5-Mar-12,P1232,1050,RREID,PY,384,TS
5-Mar-12,P1232,1050,RREID,PY,384,TS
5-Mar-12,P1232,1050,RREID,PY,384,TS
5-Mar-12,P1232,1050,RREID,PY,384,TS
5-Mar-12,P1232,1050,RREID,PY,384,TS
30-May-12,P1232,1050,RREID,PY,174,TS
30-May-12,P1232,1050,RREID,PY,720,TS
30-May-12,P1232,1050,RREID,PY,72,TS
30-May-12,P1232,1050,RREID,PY,720,TS
30-May-12,P1232,1050,RREID,PY,72,TS
30-May-12,P1232,1050,RREID,PY,384,TS
30-May-12,P1232,1050,RREID,PY,480,TS
30-May-12,P1232,1050,RREID,PY,652.5,TS
30-May-12,P1232,1050,RREID,PY,65.25,TS
30-May-12,P1232,1050,RREID,PY,720,TS
30-May-12,P1232,1050,RREID,PY,72,TS
30-May-12,P1232,1050,RREID,PY,652.5,TS
30-May-12,P1232,1050,RREID,PY,65.25,TS
30-May-12,P1232,1050,RREID,PY,652.5,TS
30-May-12,P1232,1050,RREID,PY,65.25,TS
30-May-12,P1232,1050,RREID,PY,652.5,TS
30-May-12,P1232,1050,RREID,PY,65.25,TS
30-May-12,P1232,1050,RREID,PY,652.5,TS
30-May-12,P1232,1050,RREID,PY,65.25,TS
6-Jul-12,P1232,1050,RREID,PY,720,TS
6-Jul-12,P1232,1050,RREID,PY,72,TS
30-May-12,P1232,1050,RREID,PY,652.5,TS
30-May-12,P1232,1050,RREID,PY,65.25,TS
30-May-12,P1232,1050,RREID,PY,652.5,TS
30-May-12,P1232,1050,RREID,PY,65.25,TS
30-May-12,P1232,1050,RREID,PY,652.5,TS
30-May-12,P1232,1050,RREID,PY,65.25,TS
30-May-12,P1232,1050,RREID,PY,652.5,TS
30-May-12,P1232,1050,RREID,PY,65.25,TS
30-May-12,P1232,1050,RREID,PY,652.5,TS
30-May-12,P1232,1050,RREID,PY,65.25,TS
1-May-12,P1232,1050,RREID,PP,1081.13,PO
1-May-12,P1232,1050,RREID,PP,20,PO
17-May-12,P1237,1050,RREID,IN,-7184.8,SO
18-Sep-12,P1237,1050,RREID,IN,-17962,SO
15-Nov-12,P1237,1050,RREID,IN,-10777.2,SO
30-May-12,P1237,1050,RREID,PY,192,TS
21-Sep-12,P1237,1050,RREID,PY,576,TS
21-Sep-12,P1237,1050,RREID,PY,720,TS
21-Sep-12,P1237,1050,RREID,PY,72,TS
21-Oct-12,P1237,1050,RREID,PY,288,TS
21-Nov-12,P1237,1050,RREID,PY,192,TS
11-Dec-12,P1237,1050,RREID,PY,288,TS
30-May-12,P1237,1050,RREID,PY,192,TS
21-Aug-12,P1237,1050,RREID,PY,192,TS
21-Aug-12,P1237,1050,RREID,PY,288,TS
21-Nov-12,P1237,1050,RREID,PY,652.5,TS
21-Nov-12,P1237,1050,RREID,PY,65.25,TS
21-Nov-12,P1237,1050,RREID,PY,652.5,TS
21-Nov-12,P1237,1050,RREID,PY,65.25,TS
30-May-12,P1237,1050,RREID,PY,384,TS
30-May-12,P1237,1050,RREID,PY,288,TS
21-Aug-12,P1237,1050,RREID,PY,384,TS
21-Sep-12,P1237,1050,RREID,PY,652.5,TS
21-Sep-12,P1237,1050,RREID,PY,65.25,TS
18-Apr-12,P1237,1050,RREID,ST,3500,JI
14-Aug-12,P1237,1050,RREID,SI,677.38,SO
14-Aug-12,P1237,1050,RREID,SI,1296.75,SO
14-Aug-12,P1237,1050,RREID,SI,245.7,SO
7-Aug-12,P1237,1050,RREID,PP,800,PO
17-Aug-12,P1237,1050,RREID,PP,6.1,PO
17-Aug-12,P1237,1050,RREID,PP,6,PO
17-Aug-12,P1237,1050,RREID,PP,20,PO
17-Aug-12,P1237,1050,RREID,PP,204,PO
17-Aug-12,P1237,1050,RREID,PP,137.76,PO
21-Aug-12,P1237,1050,RREID,PP,96.5,PO
21-Aug-12,P1237,1050,RREID,PP,193,PO
21-Aug-12,P1237,1050,RREID,PP,198.2,PO
21-Aug-12,P1237,1050,RREID,PP,289.5,PO
21-Aug-12,P1237,1050,RREID,PP,386,PO
21-Aug-12,P1237,1050,RREID,PP,-116.32,PO
21-Aug-12,P1237,1050,RREID,PP,20,PO
21-Aug-12,P1237,1050,RREID,PP,324.4,PO
21-Aug-12,P1237,1050,RREID,PP,15,PO
23-Aug-12,P1237,1050,RREID,PP,173.34,PO
3-Sep-12,P1237,1050,RREID,PP,105,PO
3-Sep-12,P1237,1050,RREID,PP,16,PO
5-Sep-12,P1237,1050,RREID,PP,301.73,PO
24-Oct-12,P1237,1050,RREID,PP,45.5,PO
30-May-12,P1237,1050,RREID,PY,288,TS
30-May-12,P1237,1050,RREID,PY,192,TS
21-Oct-12,P1237,1050,RREID,PY,96,TS
27-Nov-12,P1237,1050,RREID,SI,2047.5,SO
19-Mar-12,P1238,1060,CWATTS,IN,-4500,SO
17-Apr-12,P1238,1060,CWATTS,IN,-12300,SO
18-May-12,P1238,1060,CWATTS,IN,-18500,SO
17-Jul-12,P1238,1060,CWATTS,IN,-49500,SO
31-Jul-12,P1238,1060,CWATTS,IN,-55000,SO
15-Aug-12,P1238,1060,CWATTS,IN,-6700,SO
17-Sep-12,P1238,1060,CWATTS,IN,-3500,SO
20-Sep-12,P1238,1060,CWATTS,IN,-34554,SO
20-Sep-12,P1238,1060,CWATTS,IN,-8832,SO
15-Oct-12,P1238,1060,CWATTS,IN,-15350,SO
16-Nov-12,P1238,1060,CWATTS,IN,-5014.58,SO
28-Jun-12,P1238,1060,CWATTS,PP,52.67,PO
10-Oct-12,P1238,1060,CWATTS,PP,36.19,PO
21-Aug-12,P1238,1060,CWATTS,PY,348,TS
21-Aug-12,P1238,1060,CWATTS,PY,348,TS
21-Sep-12,P1238,1060,CWATTS,PY,652.5,TS
21-Sep-12,P1238,1060,CWATTS,PY,65.25,TS
21-Sep-12,P1238,1060,CWATTS,PY,652.5,TS
21-Sep-12,P1238,1060,CWATTS,PY,65.25,TS
21-Sep-12,P1238,1060,CWATTS,PY,174,TS
21-Sep-12,P1238,1060,CWATTS,PY,348,TS
21-Sep-12,P1238,1060,CWATTS,PY,652.5,TS
21-Sep-12,P1238,1060,CWATTS,PY,65.25,TS
21-Sep-12,P1238,1060,CWATTS,PY,652.5,TS
21-Sep-12,P1238,1060,CWATTS,PY,65.25,TS
21-Sep-12,P1238,1060,CWATTS,PY,652.5,TS
21-Sep-12,P1238,1060,CWATTS,PY,65.25,TS
21-Sep-12,P1238,1060,CWATTS,PY,652.5,TS
21-Sep-12,P1238,1060,CWATTS,PY,65.25,TS
21-Sep-12,P1238,1060,CWATTS,PY,652.5,TS
21-Sep-12,P1238,1060,CWATTS,PY,65.25,TS
21-Sep-12,P1238,1060,CWATTS,PY,304.5,TS
21-Sep-12,P1238,1060,CWATTS,PY,652.5,TS
21-Sep-12,P1238,1060,CWATTS,PY,65.25,TS
21-Oct-12,P1238,1060,CWATTS,PY,652.5,TS
21-Oct-12,P1238,1060,CWATTS,PY,65.25,TS
21-Oct-12,P1238,1060,CWATTS,PY,348,TS
21-Oct-12,P1238,1060,CWATTS,PY,652.5,TS
21-Oct-12,P1238,1060,CWATTS,PY,65.25,TS
21-Oct-12,P1238,1060,CWATTS,PY,348,TS
21-Oct-12,P1238,1060,CWATTS,PY,652.5,TS
21-Oct-12,P1238,1060,CWATTS,PY,65.25,TS
21-Oct-12,P1238,1060,CWATTS,PY,652.5,TS
21-Oct-12,P1238,1060,CWATTS,PY,65.25,TS
21-Oct-12,P1238,1060,CWATTS,PY,348,TS
21-Oct-12,P1238,1060,CWATTS,PY,522,TS
21-Nov-12,P1238,1060,CWATTS,PY,474,TS
21-Dec-12,P1238,1060,CWATTS,PY,174,TS
21-Dec-12,P1238,1060,CWATTS,PY,348,TS
21-Dec-12,P1238,1060,CWATTS,PY,348,TS
5-Mar-12,P1238,1060,CWATTS,PY,652.5,TS
5-Mar-12,P1238,1060,CWATTS,PY,65.25,TS
5-Mar-12,P1238,1060,CWATTS,PY,348,TS
5-Mar-12,P1238,1060,CWATTS,PY,174,TS
30-May-12,P1238,1060,CWATTS,PY,348,TS
6-Jul-12,P1238,1060,CWATTS,PY,348,TS
6-Jul-12,P1238,1060,CWATTS,PY,348,TS
21-Aug-12,P1238,1060,CWATTS,PY,652.5,TS
21-Aug-12,P1238,1060,CWATTS,PY,65.25,TS
21-Oct-12,P1238,1060,CWATTS,PY,261,TS
21-Nov-12,P1238,1060,CWATTS,PY,652.5,TS
21-Nov-12,P1238,1060,CWATTS,PY,65.25,TS
21-Nov-12,P1238,1060,CWATTS,PY,652.5,TS
21-Nov-12,P1238,1060,CWATTS,PY,65.25,TS
21-Dec-12,P1238,1060,CWATTS,PY,87,TS
21-Oct-12,P1238,1060,CWATTS,PY,348,TS
14-May-12,P1238,1060,CWATTS,SI,361.45,SO
14-May-12,P1238,1060,CWATTS,SI,1149.89,SO
14-May-12,P1238,1060,CWATTS,SI,1306.3,SO
14-May-12,P1238,1060,CWATTS,SI,4617.43,SO
4-Jun-12,P1238,1060,CWATTS,ST,3500,JI
31-Jul-12,P1238,1060,CWATTS,SI,163.8,SO
14-Aug-12,P1238,1060,CWATTS,SI,204.75,SO
4-Sep-12,P1238,1060,CWATTS,SI,5187,SO
4-Sep-12,P1238,1060,CWATTS,SI,-5187,SO
29-Oct-12,P1238,1060,CWATTS,SI,-163.8,SO
28-Mar-12,P1238,1060,CWATTS,PP,514.5,PO
28-Mar-12,P1238,1060,CWATTS,PP,4298.3,PO
28-Mar-12,P1238,1060,CWATTS,PP,-721.93,PO
28-Mar-12,P1238,1060,CWATTS,PP,55,PO
17-Apr-12,P1238,1060,CWATTS,PP,742.73,PO
18-Apr-12,P1238,1060,CWATTS,PP,20,PO
18-Apr-12,P1238,1060,CWATTS,PP,1411.2,PO
18-Apr-12,P1238,1060,CWATTS,PP,5103,PO
18-Apr-12,P1238,1060,CWATTS,PP,96.6,PO
23-Apr-12,P1238,1060,CWATTS,PP,1784.2,PO
23-Apr-12,P1238,1060,CWATTS,PP,-267.63,PO
23-Apr-12,P1238,1060,CWATTS,PP,35,PO
11-May-12,P1238,1060,CWATTS,PP,606,PO
11-May-12,P1238,1060,CWATTS,PP,3811.7,PO
11-May-12,P1238,1060,CWATTS,PP,-662.66,PO
11-May-12,P1238,1060,CWATTS,PP,55,PO
11-May-12,P1238,1060,CWATTS,PP,1075.2,PO
11-May-12,P1238,1060,CWATTS,PP,20,PO
15-May-12,P1238,1060,CWATTS,PP,44.4,PO
15-May-12,P1238,1060,CWATTS,PP,20,PO
6-Jun-12,P1238,1060,CWATTS,PP,3156,PO
7-Jun-12,P1238,1060,CWATTS,PP,536,PO
7-Jun-12,P1238,1060,CWATTS,PP,7.5,PO
14-Jun-12,P1238,1060,CWATTS,PP,12624,PO
26-Jun-12,P1238,1060,CWATTS,PP,606,PO
26-Jun-12,P1238,1060,CWATTS,PP,40,PO
9-Jul-12,P1238,1060,CWATTS,PP,411.6,PO
9-Jul-12,P1238,1060,CWATTS,PP,486.6,PO
9-Jul-12,P1238,1060,CWATTS,PP,40,PO
2-Aug-12,P1238,1060,CWATTS,PP,99,PO
2-Aug-12,P1238,1060,CWATTS,PP,42,PO
17-Sep-12,P1238,1060,CWATTS,PP,-99,PO
17-Sep-12,P1238,1060,CWATTS,PP,-42,PO
2-Oct-12,P1238,1060,CWATTS,PP,38.59,PO
12-Feb-13,P1238,1060,CWATTS,PP,91.85,PO
4-Mar-13,P1238,1060,CWATTS,PP,59.07,PO
16-Apr-12,P1238,1060,CWATTS,CI,10875,PO
2-Jun-12,P1238,1060,CWATTS,CI,3000,PO
15-Jun-12,P1238,1060,CWATTS,CI,14925,PO
21-Jun-12,P1238,1060,CWATTS,CI,12225,PO
9-Jul-12,P1238,1060,CWATTS,CI,11400,PO
8-Aug-12,P1238,1060,CWATTS,CI,4080,PO
8-Aug-12,P1238,1060,CWATTS,CI,23729.55,PO
8-Aug-12,P1238,1060,CWATTS,CI,6000,PO
9-Sep-12,P1238,1060,CWATTS,CI,4545.45,PO
9-Sep-12,P1238,1060,CWATTS,CI,3600,PO
9-Sep-12,P1238,1060,CWATTS,CI,4500,PO
3-Oct-12,P1238,1060,CWATTS,CI,3000,PO
17-Dec-12,P1238,1060,CWATTS,CI,1940,PO
5-Mar-12,P1238,1060,CWATTS,PY,348,TS
5-Mar-12,P1238,1060,CWATTS,PY,348,TS
30-May-12,P1238,1060,CWATTS,PY,348,TS
30-May-12,P1238,1060,CWATTS,PY,348,TS
30-May-12,P1238,1060,CWATTS,PY,348,TS
30-May-12,P1238,1060,CWATTS,PY,348,TS
30-May-12,P1238,1060,CWATTS,PY,348,TS
30-May-12,P1238,1060,CWATTS,PY,348,TS
30-May-12,P1238,1060,CWATTS,PY,348,TS
30-May-12,P1238,1060,CWATTS,PY,348,TS
6-Jul-12,P1238,1060,CWATTS,PY,348,TS
6-Jul-12,P1238,1060,CWATTS,PY,348,TS
21-Aug-12,P1238,1060,CWATTS,PY,348,TS
21-Oct-12,P1238,1060,CWATTS,PY,348,TS
21-Jan-13,P1238,1060,CWATTS,PY,261,TS
21-Mar-13,P1238,1060,CWATTS,PY,174,TS
13-Jul-12,P1233,1080,CHEDDITCH,IN,-14196,SO
30-May-12,P1233,1080,CHEDDITCH,PY,316,TS
6-Jul-12,P1233,1080,CHEDDITCH,PY,592.5,TS
6-Jul-12,P1233,1080,CHEDDITCH,PY,59.25,TS
6-Jul-12,P1233,1080,CHEDDITCH,PY,237,TS
6-Jul-12,P1233,1080,CHEDDITCH,PY,237,TS
21-Aug-12,P1233,1080,CHEDDITCH,PY,174,TS
3-May-12,P1233,1080,CHEDDITCH,SI,473.23,SO
4-May-12,P1233,1080,CHEDDITCH,SI,-473.23,SO
4-May-12,P1233,1080,CHEDDITCH,SI,347.99,SO
1-Nov-12,P1233,1080,CHEDDITCH,CI,606.46,PO
13-Jul-12,P1233,1080,CHEDDITCH,JE,212.94,GJ
16-Mar-12,P1246,1020,JSILVESTRO,IN,-89675,SO
17-Apr-12,P1246,1020,JSILVESTRO,IN,-100575,SO
17-Apr-12,P1246,1020,JSILVESTRO,IN,-9020,SO
16-May-12,P1246,1020,JSILVESTRO,IN,-42000,SO
15-Aug-12,P1246,1020,JSILVESTRO,IN,-7380,SO
16-Aug-12,P1246,1020,JSILVESTRO,IN,-42000,SO
15-Oct-12,P1246,1020,JSILVESTRO,IN,-105000,SO
15-Nov-12,P1246,1020,JSILVESTRO,IN,-98000,SO
14-Dec-12,P1246,1020,JSILVESTRO,IN,-70000,SO
15-Feb-13,P1246,1020,JSILVESTRO,IN,-35000,SO
15-Feb-13,P1246,1020,JSILVESTRO,IN,-15697.5,SO
15-Mar-13,P1246,1020,JSILVESTRO,IN,-14000,SO
15-Mar-13,P1246,1020,JSILVESTRO,IN,-20182.5,SO
15-Mar-13,P1246,1020,JSILVESTRO,IN,-480,SO
23-Jul-12,P1246,1020,JSILVESTRO,PP,129.78,PO
19-Apr-12,P1246,1020,JSILVESTRO,PP,7.64,PO
11-Dec-12,P1246,1020,JSILVESTRO,PP,4.36,PO
29-Oct-12,P1246,1020,JSILVESTRO,PP,4.36,PO
29-Oct-12,P1246,1020,JSILVESTRO,PP,3.09,PO
29-Feb-12,P1246,1020,JSILVESTRO,CI,409.09,CV
30-Mar-12,P1246,1020,JSILVESTRO,CI,409.09,CV
4-Apr-12,P1246,1020,JSILVESTRO,PP,78.82,PO
19-Apr-12,P1246,1020,JSILVESTRO,PP,7.36,PO
19-Apr-12,P1246,1020,JSILVESTRO,PP,26.89,PO
19-Apr-12,P1246,1020,JSILVESTRO,PP,26.89,PO
19-Apr-12,P1246,1020,JSILVESTRO,PP,78.82,PO
30-Apr-12,P1246,1020,JSILVESTRO,CI,409.09,CV
21-Jun-12,P1246,1020,JSILVESTRO,CI,409.09,CV
21-Jun-12,P1246,1020,JSILVESTRO,PP,73.25,PO
25-Jun-12,P1246,1020,JSILVESTRO,PP,71.82,PO
29-Jun-12,P1246,1020,JSILVESTRO,CI,431.82,CV
23-Jul-12,P1246,1020,JSILVESTRO,PP,14.84,PO
31-Jul-12,P1246,1020,JSILVESTRO,CI,431.82,CV
3-Sep-12,P1246,1020,JSILVESTRO,CI,431.82,CV
28-Sep-12,P1246,1020,JSILVESTRO,CI,431.82,CV
29-Oct-12,P1246,1020,JSILVESTRO,PP,15.76,PO
29-Oct-12,P1246,1020,JSILVESTRO,PP,31.53,PO
29-Oct-12,P1246,1020,JSILVESTRO,PP,7.42,PO
31-Oct-12,P1246,1020,JSILVESTRO,CI,431.82,CV
19-Nov-12,P1246,1020,JSILVESTRO,PP,2.78,PO
19-Nov-12,P1246,1020,JSILVESTRO,PP,15.76,PO
3-Dec-12,P1246,1020,JSILVESTRO,CI,431.82,CV
31-Dec-12,P1246,1020,JSILVESTRO,CI,431.82,CV
31-Jan-13,P1246,1020,JSILVESTRO,CI,431.82,CV
28-Feb-13,P1246,1020,JSILVESTRO,CI,431.82,CV
5-Mar-12,P1246,1020,JSILVESTRO,PY,348,TS
30-May-12,P1246,1020,JSILVESTRO,PY,652.5,TS
30-May-12,P1246,1020,JSILVESTRO,PY,65.25,TS
30-May-12,P1246,1020,JSILVESTRO,PY,652.5,TS
30-May-12,P1246,1020,JSILVESTRO,PY,65.25,TS
30-May-12,P1246,1020,JSILVESTRO,PY,652.5,TS
30-May-12,P1246,1020,JSILVESTRO,PY,65.25,TS
30-May-12,P1246,1020,JSILVESTRO,PY,652.5,TS
30-May-12,P1246,1020,JSILVESTRO,PY,65.25,TS
30-May-12,P1246,1020,JSILVESTRO,PY,652.5,TS
30-May-12,P1246,1020,JSILVESTRO,PY,65.25,TS
30-May-12,P1246,1020,JSILVESTRO,PY,316,TS
30-May-12,P1246,1020,JSILVESTRO,PY,652.5,TS
30-May-12,P1246,1020,JSILVESTRO,PY,65.25,TS
30-May-12,P1246,1020,JSILVESTRO,PY,174,TS
30-May-12,P1246,1020,JSILVESTRO,PY,522,TS
30-May-12,P1246,1020,JSILVESTRO,PY,652.5,TS
30-May-12,P1246,1020,JSILVESTRO,PY,65.25,TS
30-May-12,P1246,1020,JSILVESTRO,PY,652.5,TS
30-May-12,P1246,1020,JSILVESTRO,PY,65.25,TS
30-May-12,P1246,1020,JSILVESTRO,PY,1087.5,TS
30-May-12,P1246,1020,JSILVESTRO,PY,108.75,TS
30-May-12,P1246,1020,JSILVESTRO,PY,652.5,TS
30-May-12,P1246,1020,JSILVESTRO,PY,65.25,TS
30-May-12,P1246,1020,JSILVESTRO,PY,1087.5,TS
30-May-12,P1246,1020,JSILVESTRO,PY,108.75,TS
30-May-12,P1246,1020,JSILVESTRO,PY,652.5,TS
30-May-12,P1246,1020,JSILVESTRO,PY,65.25,TS
30-May-12,P1246,1020,JSILVESTRO,PY,1087.5,TS
30-May-12,P1246,1020,JSILVESTRO,PY,108.75,TS
30-May-12,P1246,1020,JSILVESTRO,PY,652.5,TS
30-May-12,P1246,1020,JSILVESTRO,PY,65.25,TS
30-May-12,P1246,1020,JSILVESTRO,PY,652.5,TS
30-May-12,P1246,1020,JSILVESTRO,PY,65.25,TS
30-May-12,P1246,1020,JSILVESTRO,PY,652.5,TS
30-May-12,P1246,1020,JSILVESTRO,PY,65.25,TS
30-May-12,P1246,1020,JSILVESTRO,PY,652.5,TS
30-May-12,P1246,1020,JSILVESTRO,PY,65.25,TS
30-May-12,P1246,1020,JSILVESTRO,PY,652.5,TS
30-May-12,P1246,1020,JSILVESTRO,PY,65.25,TS
30-May-12,P1246,1020,JSILVESTRO,PY,652.5,TS
30-May-12,P1246,1020,JSILVESTRO,PY,65.25,TS
30-May-12,P1246,1020,JSILVESTRO,PY,652.5,TS
30-May-12,P1246,1020,JSILVESTRO,PY,65.25,TS
30-May-12,P1246,1020,JSILVESTRO,PY,652.5,TS
30-May-12,P1246,1020,JSILVESTRO,PY,65.25,TS
30-May-12,P1246,1020,JSILVESTRO,PY,652.5,TS
30-May-12,P1246,1020,JSILVESTRO,PY,65.25,TS
30-May-12,P1246,1020,JSILVESTRO,PY,652.5,TS
30-May-12,P1246,1020,JSILVESTRO,PY,65.25,TS
30-May-12,P1246,1020,JSILVESTRO,PY,652.5,TS
30-May-12,P1246,1020,JSILVESTRO,PY,65.25,TS
30-May-12,P1246,1020,JSILVESTRO,PY,652.5,TS
30-May-12,P1246,1020,JSILVESTRO,PY,65.25,TS
30-May-12,P1246,1020,JSILVESTRO,PY,652.5,TS
30-May-12,P1246,1020,JSILVESTRO,PY,65.25,TS
30-May-12,P1246,1020,JSILVESTRO,PY,652.5,TS
30-May-12,P1246,1020,JSILVESTRO,PY,65.25,TS
30-May-12,P1246,1020,JSILVESTRO,PY,652.5,TS
30-May-12,P1246,1020,JSILVESTRO,PY,65.25,TS
30-May-12,P1246,1020,JSILVESTRO,PY,652.5,TS
30-May-12,P1246,1020,JSILVESTRO,PY,65.25,TS
30-May-12,P1246,1020,JSILVESTRO,PY,652.5,TS
30-May-12,P1246,1020,JSILVESTRO,PY,65.25,TS
30-May-12,P1246,1020,JSILVESTRO,PY,652.5,TS
30-May-12,P1246,1020,JSILVESTRO,PY,65.25,TS
30-May-12,P1246,1020,JSILVESTRO,PY,652.5,TS
30-May-12,P1246,1020,JSILVESTRO,PY,65.25,TS
6-Jul-12,P1246,1020,JSILVESTRO,PY,652.5,TS
6-Jul-12,P1246,1020,JSILVESTRO,PY,65.25,TS
6-Jul-12,P1246,1020,JSILVESTRO,PY,652.5,TS
6-Jul-12,P1246,1020,JSILVESTRO,PY,65.25,TS
6-Jul-12,P1246,1020,JSILVESTRO,PY,652.5,TS
6-Jul-12,P1246,1020,JSILVESTRO,PY,65.25,TS
6-Jul-12,P1246,1020,JSILVESTRO,PY,652.5,TS
6-Jul-12,P1246,1020,JSILVESTRO,PY,65.25,TS
6-Jul-12,P1246,1020,JSILVESTRO,PY,652.5,TS
6-Jul-12,P1246,1020,JSILVESTRO,PY,65.25,TS
6-Jul-12,P1246,1020,JSILVESTRO,PY,652.5,TS
6-Jul-12,P1246,1020,JSILVESTRO,PY,65.25,TS
6-Jul-12,P1246,1020,JSILVESTRO,PY,652.5,TS
6-Jul-12,P1246,1020,JSILVESTRO,PY,65.25,TS
21-Aug-12,P1246,1020,JSILVESTRO,PY,652.5,TS
21-Aug-12,P1246,1020,JSILVESTRO,PY,65.25,TS
21-Aug-12,P1246,1020,JSILVESTRO,PY,652.5,TS
21-Aug-12,P1246,1020,JSILVESTRO,PY,65.25,TS
21-Aug-12,P1246,1020,JSILVESTRO,PY,652.5,TS
21-Aug-12,P1246,1020,JSILVESTRO,PY,65.25,TS
21-Aug-12,P1246,1020,JSILVESTRO,PY,652.5,TS
21-Aug-12,P1246,1020,JSILVESTRO,PY,65.25,TS
21-Aug-12,P1246,1020,JSILVESTRO,PY,652.5,TS
21-Aug-12,P1246,1020,JSILVESTRO,PY,65.25,TS
21-Aug-12,P1246,1020,JSILVESTRO,PY,652.5,TS
21-Aug-12,P1246,1020,JSILVESTRO,PY,65.25,TS
21-Aug-12,P1246,1020,JSILVESTRO,PY,652.5,TS
21-Aug-12,P1246,1020,JSILVESTRO,PY,65.25,TS
21-Aug-12,P1246,1020,JSILVESTRO,PY,652.5,TS
21-Aug-12,P1246,1020,JSILVESTRO,PY,65.25,TS
21-Aug-12,P1246,1020,JSILVESTRO,PY,652.5,TS
21-Aug-12,P1246,1020,JSILVESTRO,PY,65.25,TS
21-Aug-12,P1246,1020,JSILVESTRO,PY,652.5,TS
21-Aug-12,P1246,1020,JSILVESTRO,PY,65.25,TS
21-Aug-12,P1246,1020,JSILVESTRO,PY,652.5,TS
21-Aug-12,P1246,1020,JSILVESTRO,PY,65.25,TS
21-Aug-12,P1246,1020,JSILVESTRO,PY,652.5,TS
21-Aug-12,P1246,1020,JSILVESTRO,PY,65.25,TS
21-Aug-12,P1246,1020,JSILVESTRO,PY,652.5,TS
21-Aug-12,P1246,1020,JSILVESTRO,PY,65.25,TS
21-Aug-12,P1246,1020,JSILVESTRO,PY,652.5,TS
21-Aug-12,P1246,1020,JSILVESTRO,PY,65.25,TS
21-Aug-12,P1246,1020,JSILVESTRO,PY,652.5,TS
21-Aug-12,P1246,1020,JSILVESTRO,PY,65.25,TS
21-Aug-12,P1246,1020,JSILVESTRO,PY,652.5,TS
21-Aug-12,P1246,1020,JSILVESTRO,PY,65.25,TS
21-Aug-12,P1246,1020,JSILVESTRO,PY,652.5,TS
21-Aug-12,P1246,1020,JSILVESTRO,PY,65.25,TS
21-Sep-12,P1246,1020,JSILVESTRO,PY,261,TS
21-Oct-12,P1246,1020,JSILVESTRO,PY,87,TS
21-Oct-12,P1246,1020,JSILVESTRO,PY,652.5,TS
21-Oct-12,P1246,1020,JSILVESTRO,PY,65.25,TS
21-Oct-12,P1246,1020,JSILVESTRO,PY,348,TS
21-Oct-12,P1246,1020,JSILVESTRO,PY,652.5,TS
21-Oct-12,P1246,1020,JSILVESTRO,PY,65.25,TS
21-Oct-12,P1246,1020,JSILVESTRO,PY,652.5,TS
21-Oct-12,P1246,1020,JSILVESTRO,PY,65.25,TS
21-Oct-12,P1246,1020,JSILVESTRO,PY,522,TS
21-Oct-12,P1246,1020,JSILVESTRO,PY,652.5,TS
21-Oct-12,P1246,1020,JSILVESTRO,PY,65.25,TS
21-Oct-12,P1246,1020,JSILVESTRO,PY,174,TS
21-Oct-12,P1246,1020,JSILVESTRO,PY,348,TS
21-Nov-12,P1246,1020,JSILVESTRO,PY,652.5,TS
21-Nov-12,P1246,1020,JSILVESTRO,PY,65.25,TS
21-Nov-12,P1246,1020,JSILVESTRO,PY,652.5,TS
21-Nov-12,P1246,1020,JSILVESTRO,PY,65.25,TS
21-Nov-12,P1246,1020,JSILVESTRO,PY,652.5,TS
21-Nov-12,P1246,1020,JSILVESTRO,PY,65.25,TS
21-Nov-12,P1246,1020,JSILVESTRO,PY,652.5,TS
21-Nov-12,P1246,1020,JSILVESTRO,PY,65.25,TS
21-Nov-12,P1246,1020,JSILVESTRO,PY,652.5,TS
21-Nov-12,P1246,1020,JSILVESTRO,PY,65.25,TS
21-Nov-12,P1246,1020,JSILVESTRO,PY,652.5,TS
21-Nov-12,P1246,1020,JSILVESTRO,PY,65.25,TS
21-Nov-12,P1246,1020,JSILVESTRO,PY,652.5,TS
21-Nov-12,P1246,1020,JSILVESTRO,PY,65.25,TS
21-Nov-12,P1246,1020,JSILVESTRO,PY,652.5,TS
21-Nov-12,P1246,1020,JSILVESTRO,PY,65.25,TS
21-Nov-12,P1246,1020,JSILVESTRO,PY,652.5,TS
21-Nov-12,P1246,1020,JSILVESTRO,PY,65.25,TS
21-Nov-12,P1246,1020,JSILVESTRO,PY,652.5,TS
21-Nov-12,P1246,1020,JSILVESTRO,PY,65.25,TS
21-Nov-12,P1246,1020,JSILVESTRO,PY,652.5,TS
21-Nov-12,P1246,1020,JSILVESTRO,PY,65.25,TS
21-Nov-12,P1246,1020,JSILVESTRO,PY,652.5,TS
21-Nov-12,P1246,1020,JSILVESTRO,PY,65.25,TS
21-Nov-12,P1246,1020,JSILVESTRO,PY,652.5,TS
21-Nov-12,P1246,1020,JSILVESTRO,PY,65.25,TS
21-Nov-12,P1246,1020,JSILVESTRO,PY,652.5,TS
21-Nov-12,P1246,1020,JSILVESTRO,PY,65.25,TS
21-Nov-12,P1246,1020,JSILVESTRO,PY,652.5,TS
21-Nov-12,P1246,1020,JSILVESTRO,PY,65.25,TS
21-Nov-12,P1246,1020,JSILVESTRO,PY,652.5,TS
